message_id,text,lang,source,intent_gold,generator_id,template_id,seed,split,length_chars,has_question_mark,applied_perturbations
msg_how_to_noisy_0027,how to tokenize a text dataset on Jupyter???,en,synthetic,how_to,noisy,tpl_df6c36e9,2059848998,test_gen,44,True,lowercase_first_char;extra_question_mark;minor_typo
msg_how_to_noisy_0028,how to create a virtual environment on Python??... (with an example),en,synthetic,how_to,noisy,tpl_df6c36e9,1759305662,test_gen,68,True,ellipsis;inject_constraint_phrase;minor_typo
msg_how_to_noisy_0029,"how to save a dataframe to parquet on Git??, briefly?",en,synthetic,how_to,noisy,tpl_df6c36e9,994011930,test_gen,53,True,extra_question_mark;inject_constraint_phrase;minor_typo
msg_how_to_noisy_0030,"In my project, how to create a virtual environment on Python??",en,synthetic,how_to,noisy,tpl_df6c36e9,547474590,test_gen,62,True,lowercase_first_char;synonym_swap;inject_context_prefix
msg_how_to_noisy_0031,how to load a CSV file on Jupyter??...,en,synthetic,how_to,noisy,tpl_df6c36e9,986717419,test_gen,38,True,minor_typo;lowercase_first_char;ellipsis
msg_how_to_noisy_0032,"not sure if this is right, but Quick question, how to compute sentence embeddings on scikit-learn??...",en,synthetic,how_to,noisy,tpl_df6c36e9,1531596754,test_gen,102,True,ellipsis;inject_context_prefix;inject_hedge
msg_how_to_noisy_0033,Could you Context: how to normalize vectors on Jupyter???,en,synthetic,how_to,noisy,tpl_df6c36e9,1103864362,test_gen,57,True,inject_context_prefix;inject_politeness;extra_question_mark
msg_how_to_noisy_0034,how to load a CSV file on Python,en,synthetic,how_to,noisy,tpl_df6c36e9,878139572,test_gen,32,False,minor_typo;lowercase_first_char;strip_end_punct
msg_how_to_noisy_0035,how to load a CSV file on Docker?? thanks,en,synthetic,how_to,noisy,tpl_df6c36e9,617614872,test_gen,41,True,inject_politeness;extra_question_mark;strip_end_punct
msg_how_to_noisy_0036,"for a class, how to reduce dimensionality with PCA on Linux??",en,synthetic,how_to,noisy,tpl_df6c36e9,1286388282,test_gen,61,True,inject_context_prefix;lowercase_first_char;minor_typo
msg_how_to_noisy_0037,Could you how to save a dataframe to parquet on scikit-learn???,en,synthetic,how_to,noisy,tpl_df6c36e9,2063226546,test_gen,63,True,lowercase_first_char;inject_politeness;extra_question_mark
msg_how_to_noisy_0038,maybe how to create a virtual environment on VS Code,en,synthetic,how_to,noisy,tpl_df6c36e9,1740089983,test_gen,52,False,inject_hedge;ellipsis;strip_end_punct
msg_how_to_noisy_0039,"At work, how to create a virtual environment on Python??? thank you",en,synthetic,how_to,noisy,tpl_df6c36e9,211009272,test_gen,67,True,extra_question_mark;inject_politeness;inject_context_prefix
msg_how_to_noisy_0040,i think how to tokenize a text dataset on Docker??,en,synthetic,how_to,noisy,tpl_df6c36e9,1103845768,test_gen,50,True,inject_hedge;lowercase_first_char;minor_typo
msg_how_to_noisy_0041,maybe how to tokenize a text dataset on Git???,en,synthetic,how_to,noisy,tpl_df6c36e9,1270564480,test_gen,46,True,minor_typo;extra_question_mark;inject_hedge
msg_how_to_noisy_0042,how to tokenize a text dataset on Linux?? thanks,en,synthetic,how_to,noisy,tpl_df6c36e9,1405426692,test_gen,48,True,inject_politeness;strip_end_punct;lowercase_first_char
msg_how_to_noisy_0043,how to reduce dimensionality with PCA on scikit-learn (briefly)?,en,synthetic,how_to,noisy,tpl_df6c36e9,109506779,test_gen,64,True,strip_end_punct;inject_constraint_phrase;extra_question_mark
msg_how_to_noisy_0044,"not sure if this is right, but how to reduce dimensionality with PCA on PyTorch",en,synthetic,how_to,noisy,tpl_df6c36e9,737617381,test_gen,79,False,inject_hedge;synonym_swap;strip_end_punct
msg_how_to_noisy_0045,I'm not sure but how to tokenize a text dataset on Jupyter??,en,synthetic,how_to,noisy,tpl_df6c36e9,1373881981,test_gen,60,True,lowercase_first_char;inject_hedge;minor_typo
msg_how_to_noisy_0046,"could you how to run KMeans on embeddings on Jupyter?, in 3 bullet points?",en,synthetic,how_to,noisy,tpl_df6c36e9,517651239,test_gen,74,True,inject_politeness;inject_constraint_phrase;lowercase_first_char
msg_how_to_noisy_0047,how to create a virtual environment on PyTorch thanks,en,synthetic,how_to,noisy,tpl_df6c36e9,1406361631,test_gen,53,False,strip_end_punct;inject_politeness;synonym_swap
msg_how_to_noisy_0048,"not sure if this is right, but how to load a CSV file on Jupyter?? pls?",en,synthetic,how_to,noisy,tpl_df6c36e9,223553151,test_gen,71,True,inject_politeness;inject_hedge;extra_question_mark
msg_how_to_noisy_0049,"Hey, I'm not sure but how to tokenize a text dataset on PyTorch??",en,synthetic,how_to,noisy,tpl_df6c36e9,647827848,test_gen,65,True,inject_hedge;minor_typo;inject_politeness
msg_how_to_noisy_0050,"how to compute sentence embeddings on scikit-learn?, step by step?",en,synthetic,how_to,noisy,tpl_df6c36e9,389771845,test_gen,66,True,synonym_swap;lowercase_first_char;inject_constraint_phrase
msg_how_to_noisy_0051,"For a class, I think how to tokenize a text dataset on VS Code?, in 3 bullet points?",en,synthetic,how_to,noisy,tpl_df6c36e9,898899569,test_gen,84,True,inject_hedge;inject_context_prefix;inject_constraint_phrase
msg_how_to_noisy_0052,"At work, how to normalize vectors on Git???",en,synthetic,how_to,noisy,tpl_df6c36e9,2145858577,test_gen,43,True,extra_question_mark;lowercase_first_char;inject_context_prefix
msg_how_to_noisy_0053,"Can you For a class, not sure if this is right, but how to create a virtual environment on Linux??",en,synthetic,how_to,noisy,tpl_df6c36e9,816657026,test_gen,98,True,inject_hedge;inject_context_prefix;inject_politeness
msg_how_to_noisy_0054,"how to normalize vectors on PyTorch?, in 3 bullet points??",en,synthetic,how_to,noisy,tpl_df6c36e9,1602433582,test_gen,58,True,inject_constraint_phrase;synonym_swap;extra_question_mark
msg_how_to_noisy_0055,Please how to tokenize a text dataset on Git??,en,synthetic,how_to,noisy,tpl_df6c36e9,1764079428,test_gen,46,True,lowercase_first_char;minor_typo;inject_politeness
msg_how_to_noisy_0056,"how to tokenize a text dataset on Jupyter??, final answer only?",en,synthetic,how_to,noisy,tpl_df6c36e9,735525536,test_gen,63,True,synonym_swap;extra_question_mark;inject_constraint_phrase
msg_how_to_noisy_0057,"In my project, Can you how to tokenize a text dataset on Docker?, no code?",en,synthetic,how_to,noisy,tpl_df6c36e9,998735862,test_gen,74,True,inject_constraint_phrase;inject_politeness;inject_context_prefix
msg_how_to_noisy_0058,"Quick question, how to load a CSV file on Git??",en,synthetic,how_to,noisy,tpl_df6c36e9,914613138,test_gen,47,True,synonym_swap;lowercase_first_char;inject_context_prefix
msg_how_to_noisy_0059,"how to load a CSV file on Python?, final answer only? thank you",en,synthetic,how_to,noisy,tpl_df6c36e9,1055224738,test_gen,63,True,inject_constraint_phrase;inject_politeness;strip_end_punct
msg_troubleshooting_direct_0000,"Could you not sure if this is right, but Why am I getting container exits immediately?...",en,synthetic,troubleshooting,direct,tpl_397e11df,89090535,train_gen,89,True,ellipsis;inject_hedge;inject_politeness
msg_troubleshooting_direct_0001,Context: maybe Why am I getting connection refused?,en,synthetic,troubleshooting,direct,tpl_397e11df,1507783595,train_gen,51,True,synonym_swap;inject_hedge;inject_context_prefix
msg_troubleshooting_direct_0002,why am I getting CUDA out of memory?..?,en,synthetic,troubleshooting,direct,tpl_397e11df,802455197,train_gen,39,True,ellipsis;lowercase_first_char;extra_question_mark
msg_troubleshooting_direct_0003,Could you why am I getting ModuleNotFoundError?...,en,synthetic,troubleshooting,direct,tpl_397e11df,2107349506,train_gen,50,True,lowercase_first_char;inject_politeness;ellipsis
msg_troubleshooting_direct_0004,"why am I getting container exits immediately?, in 3 bullet points?",en,synthetic,troubleshooting,direct,tpl_397e11df,1434536167,train_gen,66,True,extra_question_mark;lowercase_first_char;inject_constraint_phrase
msg_troubleshooting_direct_0005,"Why am I getting container exits immediately, step by step",en,synthetic,troubleshooting,direct,tpl_397e11df,499346567,train_gen,58,False,inject_constraint_phrase;synonym_swap;strip_end_punct
msg_troubleshooting_direct_0006,"i think Why am I getting connection refused, step by step?",en,synthetic,troubleshooting,direct,tpl_397e11df,1309447770,train_gen,58,True,inject_constraint_phrase;inject_hedge;lowercase_first_char
msg_troubleshooting_direct_0007,Please Why am I getting segmentation fault?...,en,synthetic,troubleshooting,direct,tpl_397e11df,474443999,train_gen,46,True,inject_politeness;ellipsis;synonym_swap
msg_troubleshooting_direct_0008,I think Why am I getting connection refused?,en,synthetic,troubleshooting,direct,tpl_397e11df,1239202115,train_gen,44,True,inject_hedge;synonym_swap;minor_typo
msg_troubleshooting_direct_0009,"why am I getting CUDA out of memory, briefly?",en,synthetic,troubleshooting,direct,tpl_397e11df,1703114991,train_gen,45,True,synonym_swap;inject_constraint_phrase;lowercase_first_char
msg_troubleshooting_direct_0010,"not sure if this is right, but Why am I getting CUDA out of memory, final answer only?",en,synthetic,troubleshooting,direct,tpl_397e11df,155704214,train_gen,86,True,inject_hedge;synonym_swap;inject_constraint_phrase
msg_troubleshooting_direct_0011,"not sure if this is right, but Why am I getting invalid device ordinal?...",en,synthetic,troubleshooting,direct,tpl_397e11df,1960921395,train_gen,74,True,inject_hedge;ellipsis;lowercase_first_char
msg_troubleshooting_direct_0012,"Why am I getting Permission denied, in 3 bullet points?... pls",en,synthetic,troubleshooting,direct,tpl_397e11df,1181738349,train_gen,62,True,inject_constraint_phrase;ellipsis;inject_politeness
msg_troubleshooting_direct_0013,"Can you Quick question, why am I getting Permission denied?",en,synthetic,troubleshooting,direct,tpl_397e11df,2075482193,train_gen,59,True,lowercase_first_char;inject_context_prefix;inject_politeness
msg_troubleshooting_direct_0014,"not sure if this is right, but Why am I getting SSL certificate verify failed?",en,synthetic,troubleshooting,direct,tpl_397e11df,1798478109,train_gen,78,True,synonym_swap;inject_hedge;lowercase_first_char
msg_troubleshooting_direct_0015,why am I getting SSL certificate verify failed??,en,synthetic,troubleshooting,direct,tpl_397e11df,1363178635,train_gen,48,True,lowercase_first_char;extra_question_mark;minor_typo
msg_troubleshooting_direct_0016,"Quick question, why am I getting invalid device ordinal, with an example?",en,synthetic,troubleshooting,direct,tpl_397e11df,1300102157,train_gen,73,True,inject_constraint_phrase;lowercase_first_char;inject_context_prefix
msg_troubleshooting_direct_0017,Context: Can you Why am I getting connection refused?,en,synthetic,troubleshooting,direct,tpl_397e11df,950134001,train_gen,53,True,inject_politeness;minor_typo;inject_context_prefix
msg_troubleshooting_direct_0018,Context: Why am I getting container exits immediately?..?,en,synthetic,troubleshooting,direct,tpl_397e11df,548255979,train_gen,57,True,inject_context_prefix;ellipsis;extra_question_mark
msg_troubleshooting_direct_0019,Why am I getting Permission denied? pls,en,synthetic,troubleshooting,direct,tpl_397e11df,2034270238,train_gen,39,True,inject_politeness;synonym_swap;minor_typo
msg_troubleshooting_direct_0020,maybe Why am I getting SSL certificate verify failed??,en,synthetic,troubleshooting,direct,tpl_397e11df,1293817313,train_gen,54,True,extra_question_mark;inject_hedge;lowercase_first_char
msg_troubleshooting_direct_0021,"For a class, Why am I getting invalid device ordinal??",en,synthetic,troubleshooting,direct,tpl_397e11df,1833008304,train_gen,54,True,inject_context_prefix;minor_typo;extra_question_mark
msg_troubleshooting_direct_0022,why am I getting ModuleNotFoundError?,en,synthetic,troubleshooting,direct,tpl_397e11df,99658884,train_gen,37,True,synonym_swap;minor_typo;lowercase_first_char
msg_troubleshooting_direct_0023,"for a class, Why am I getting segmentation fault?...",en,synthetic,troubleshooting,direct,tpl_397e11df,1932631847,train_gen,52,True,ellipsis;inject_context_prefix;lowercase_first_char
msg_troubleshooting_direct_0024,Can you Why am I getting connection refused?...,en,synthetic,troubleshooting,direct,tpl_397e11df,1456326759,train_gen,47,True,ellipsis;inject_politeness;synonym_swap
msg_troubleshooting_direct_0025,Why am I getting container exits immediately...,en,synthetic,troubleshooting,direct,tpl_397e11df,1750006501,train_gen,47,False,synonym_swap;strip_end_punct;ellipsis
msg_troubleshooting_direct_0026,"Please not sure if this is right, but Why am I getting segmentation fault, briefly?",en,synthetic,troubleshooting,direct,tpl_397e11df,1643236647,train_gen,83,True,inject_hedge;inject_constraint_phrase;inject_politeness
msg_troubleshooting_direct_0027,"why am I getting connection refused, in 3 bullet points??",en,synthetic,troubleshooting,direct,tpl_397e11df,1484978745,train_gen,57,True,inject_constraint_phrase;extra_question_mark;lowercase_first_char
msg_troubleshooting_direct_0028,"why am I getting Permission denied, briefly?",en,synthetic,troubleshooting,direct,tpl_397e11df,2017470208,train_gen,44,True,lowercase_first_char;synonym_swap;inject_constraint_phrase
msg_troubleshooting_direct_0029,Please why am I getting Permission denied?,en,synthetic,troubleshooting,direct,tpl_397e11df,295890204,train_gen,42,True,minor_typo;lowercase_first_char;inject_politeness
msg_troubleshooting_direct_0030,Why am I getting invalid device ordinal,en,synthetic,troubleshooting,direct,tpl_397e11df,2133130842,train_gen,39,False,strip_end_punct;minor_typo;synonym_swap
msg_troubleshooting_direct_0031,why am I getting CUDA out of memory,en,synthetic,troubleshooting,direct,tpl_397e11df,1140826083,train_gen,35,False,strip_end_punct;synonym_swap;lowercase_first_char
msg_troubleshooting_direct_0032,"not sure if this is right, but Could you Why am I getting invalid device ordinal, in 3 bullet points?",en,synthetic,troubleshooting,direct,tpl_397e11df,429775307,train_gen,101,True,inject_politeness;inject_hedge;inject_constraint_phrase
msg_troubleshooting_direct_0033,Context: Why am I getting ModuleNotFoundError??...,en,synthetic,troubleshooting,direct,tpl_397e11df,2045599108,train_gen,50,True,inject_context_prefix;extra_question_mark;ellipsis
msg_troubleshooting_direct_0034,Can you Why am I getting Permission denied,en,synthetic,troubleshooting,direct,tpl_397e11df,1471500135,train_gen,42,False,synonym_swap;strip_end_punct;inject_politeness
msg_troubleshooting_direct_0035,why am I getting segmentation fault??...,en,synthetic,troubleshooting,direct,tpl_397e11df,1478578096,train_gen,40,True,extra_question_mark;lowercase_first_char;ellipsis
msg_troubleshooting_direct_0036,I think Why am I getting connection refused? thank you,en,synthetic,troubleshooting,direct,tpl_397e11df,205917611,train_gen,54,True,inject_politeness;inject_hedge;synonym_swap
msg_troubleshooting_direct_0037,Context: Why am I getting container exits immediately?...,en,synthetic,troubleshooting,direct,tpl_397e11df,956324736,train_gen,57,True,ellipsis;synonym_swap;inject_context_prefix
msg_troubleshooting_direct_0038,"Why am I getting Permission denied, final answer only??",en,synthetic,troubleshooting,direct,tpl_397e11df,1944329408,train_gen,55,True,inject_constraint_phrase;extra_question_mark;minor_typo
msg_troubleshooting_direct_0039,Why am I getting container exits immediately? thanks,en,synthetic,troubleshooting,direct,tpl_397e11df,1792707513,train_gen,52,True,inject_politeness;strip_end_punct;minor_typo
msg_troubleshooting_direct_0040,Please Why am I getting Permission denied,en,synthetic,troubleshooting,direct,tpl_397e11df,467371516,train_gen,41,False,inject_politeness;synonym_swap;strip_end_punct
msg_troubleshooting_direct_0041,Why am I getting segmentation fault (step by step),en,synthetic,troubleshooting,direct,tpl_397e11df,408099901,train_gen,50,False,strip_end_punct;inject_constraint_phrase;synonym_swap
msg_troubleshooting_direct_0042,Why am I getting SSL certificate verify failed??,en,synthetic,troubleshooting,direct,tpl_397e11df,366805726,train_gen,48,True,synonym_swap;minor_typo;extra_question_mark
